"","subwatershed","area","perimeter","circulatory_ratio","relief","avg_slope","watershed_length","elongation_ratio","drainage_density","shape_factor","relief_ratio","ruggedness","aae_area","buildings_aae_count","x_area","buildings_x_count","water_bodies_area","dams_count","bridges_count","streets_km","railroads_km","population","population_density","avg_median_income","housing_density","population_change","dependent_population_pct","dist_to_stream_avg..m.","dist_to_stream_stdev..m.","lu_22_area","lu_23_area","lu_24_area","lu_41_area","lu_82_area","avg_impervious_percent","orb100yr06h","orb100yr12h","orb100yr24h","orb25yr06h","orb25yr12h","orb25yr24h","orb2yr06h","orb2yr12h","orb2yr24h","orb50yr06h","orb50yr12h","orb50yr24h","orb100yr06ha_am","orb100yr12ha_am","orb100yr24ha_am","orb25yr06ha_am","orb25yr12ha_am","orb25yr24ha_am","orb2yr06ha_am","orb2yr12ha_am","orb2yr24ha_am","orb50yr06ha_am","orb50yr12ha_am","orb50yr24ha_am","File"
"51",51202040401,53.67589828,46.66696484,0.309720587,0,0,3.518746463,2.349398809,0.868021321,0.230672929,0,0,2.064845232,9,0,0,0.081293492,0,10,103.3406174,4.782988323,18169,338.494568,72613.75,8.104195997,-36,42.275,384.8590577,301.4858136,0.607324484,0.050605659,0.0018,2.454921142,47.09120444,0.601951838,4445,5039,5694,3539,4073,4664,2090,2465,2878,3983,4554,5179,4427,5018,5671,3524,4056,4645,1924,2269,2650,3967,4535,5158,"IN_subwatershed_data_1_177.csv"
"52",51201080302,58.45122776,36.65435612,0.546704076,38,0.851018548,5.373231507,1.605522239,1.043689265,0.493943719,0.007072094,0.039660192,2.84836984,4,0,0,0.048985123,0,11,74.8562753,4.951596669,8667,148.2774671,47413,1.608178367,-156,42.03333333,337.8491727,370.134691,0.974948124,0.107606479,0.000616222,0.345156132,54.32790815,0.836648583,4933,5576,6417,3833,4373,5022,2196,2550,2912,4365,4955,5701,4913,5553,6391,3817,4355,5001,2022,2348,2681,4347,4935,5678,"IN_subwatershed_data_1_177.csv"
"53",40500011802,81.71192912,61.29345829,0.273317271,0,0,3.549073105,2.873974074,0.62389318,0.154150319,0,0,5.589225811,32,0.341527093,29,1.774136861,0,8,159.3431866,30.26077789,21930,268.3818658,62458.25,21.57579706,-309,41.6,580.959936,470.2986979,2.984397579,0.842445383,0.426791783,2.651491101,57.53130507,2.67444706,4581,5235,5756,3546,4052,4530,1998,2297,2628,4046,4624,5127,4562,5214,5732,3531,4035,4511,1839,2115,2419,4029,4605,5106,"IN_subwatershed_data_1_177.csv"
"54",51202070601,101.4920065,57.1561322,0.3904056,127,2.18288517,3.726164713,3.050766227,0.917085458,0.136801941,0.034083303,0.116469853,1.485167482,9,0,0,0.884540979,1,9,171.4082627,0,21161,208.4991787,51051.25,19.83407432,7,37.625,428.8406595,305.0686389,1.024553997,0.272286938,0.151309815,29.75077792,39.30849266,0.921184003,4986,5729,6751,3868,4502,5328,2221,2636,3137,4408,5097,6022,4966,5706,6723,3852,4483,5306,2045,2427,2888,4390,5076,5997,"IN_subwatershed_data_1_177.csv"
"55",51402020105,59.38666963,48.77114016,0.313742258,78,2.852275133,2.588829612,3.358892288,1.741387196,0.112854262,0.030129445,0.135828201,2.376375598,3,0,0,2.749989104,0,15,100.5738173,8.220032625,12004,202.1329041,54996,5.556802596,-509,40.6,278.2699151,201.3524024,0.704714833,0.367753479,0.285371692,8.335814339,32.57776974,1.505076647,5218,6052,7306,4036,4721,5665,2289,2716,3231,4606,5366,6458,5197,6027,7276,4019,4702,5642,2107,2500,2975,4587,5344,6432,"IN_subwatershed_data_1_177.csv"
"56",51202020702,49.39980704,38.57757639,0.417124056,77,3.070592165,3.888149009,2.039739871,1.360510228,0.306027566,0.019803768,0.104759288,0,0,0,0,0.581142748,2,6,66.50806026,5.784307232,16495,333.9081869,54107.66667,10.18222601,1458,45.13333333,281.476536,199.1962351,0.269535925,0.039988363,0.015260501,10.05299851,22.8632743,0.500018239,5099,5822,6857,3962,4587,5440,2267,2683,3207,4512,5189,6134,5078,5798,6829,3946,4568,5418,2087,2470,2953,4493,5168,6109,"IN_subwatershed_data_1_177.csv"
"57",51201080802,45.71970635,37.52263854,0.408062379,54,1.158898234,4.020228074,1.897824651,0.809404129,0.353506946,0.013432074,0.043707823,0.903014069,0,0,0,0.028325836,0,1,69.02639164,9.997246768,3292,72.00396203,53235,3.01839209,5,38.9,352.9845978,311.1113959,0.941096676,0.07585999,0.002376342,2.889030774,38.13905786,1.079198122,5174,5806,6814,3950,4484,5232,2235,2588,2976,4532,5118,5994,5153,5782,6786,3934,4466,5211,2057,2383,2740,4513,5097,5970,"IN_subwatershed_data_1_177.csv"
"58",51201020304,66.2468711,57.88365113,0.248463959,8,0.011355856,4.117118354,2.230716569,0.939673569,0.255871157,0.001943107,0.007517389,2.471005676,3,0,0,0.335250493,0,8,106.8451974,5.214763034,11720,176.9140158,57638,6.702203329,-49,39.83333333,285.9716799,239.7623738,0.546295876,0.048913701,0.000576343,4.389429044,56.95782026,0.563003421,4510,5100,5895,3532,4019,4681,2048,2361,2758,4012,4550,5276,4491,5079,5871,3517,4002,4662,1885,2174,2539,3995,4531,5254,"IN_subwatershed_data_1_177.csv"
"59",51201050104,86.72599133,52.73711122,0.391855966,66,2.516893387,3.29522997,3.188922515,1.447097442,0.125205148,0.020028951,0.095508431,5.601120798,275,1.516368268,717,0.732978181,0,10,233.9515266,29.25576811,16455,189.7355077,46021.33333,28.84948285,-645,39.13333333,325.7421465,211.7179153,4.287379346,1.917643418,0.800132583,16.81534524,41.05238172,4.433906078,4815,5434,6254,3736,4252,4923,2142,2477,2858,4266,4836,5572,4795,5412,6228,3721,4234,4903,1972,2280,2631,4248,4816,5549,"IN_subwatershed_data_1_177.csv"
"60",71200010206,44.20450602,48.17532421,0.239346518,45,1.489702344,2.952818581,2.540689339,1.03001301,0.197245447,0.015239677,0.046350585,3.640783087,6,0,0,1.039406979,0,1,64.75665682,9.445590528,15685,354.82808,58095.25,16.94397398,340,43.225,530.5157754,534.7019358,0.545310606,0.069968291,0.005457723,9.77426531,23.89689323,0.748075902,4988,5720,6380,3809,4373,4970,2098,2429,2834,4376,5022,5653,4968,5697,6354,3793,4355,4950,1931,2236,2609,4358,5001,5630,"IN_subwatershed_data_1_177.csv"
"61",40500011009,54.97325366,43.0000691,0.373613877,0,0,3.1573185,2.649795669,0.677080449,0.181336549,0,0,4.183845847,4,0,0,4.695559364,0,4,81.86361401,0,16749,304.6754355,55977,6.421304479,645,40.025,1356.449367,1038.933926,0.676042783,0.098279022,0.037803123,1.779802451,25.21522115,0.746148407,4484,5129,5716,3465,3965,4489,1951,2246,2598,3957,4527,5087,4466,5108,5693,3451,3949,4471,1796,2068,2392,3941,4508,5066,"IN_subwatershed_data_1_177.csv"
"62",51401010803,40.93597215,34.11978832,0.441877935,114.9854956,5.458563328,4.024168757,1.794037136,1.728834025,0.395591782,0.028573726,0.198790837,4.665970885,47,0.045857379,0,0.570707181,0,9,49.93635667,0.960288229,21309,520.5446184,69869.25,10.52863722,1313,36.825,290.4867554,221.8553396,0.285753044,0.137809818,0.053005714,25.65943174,5.05243,0.745201528,4946,5709,6979,3833,4468,5411,2203,2606,3113,4371,5069,6169,4926,5686,6951,3817,4450,5389,2028,2399,2866,4353,5048,6144,"IN_subwatershed_data_1_177.csv"
"63",51201010401,53.15979181,35.51444739,0.529642727,0,0,4.285801884,1.919617072,1.258795931,0.345526142,0,0,2.131551667,5,0,0,0.128875429,0,12,67.65134721,0,6570,123.5896488,56826.5,3.442451405,632,43.55,221.7634735,222.1660297,0.232054723,0.118571452,0.156647085,3.291062567,46.87169507,0.732683182,4206,4802,5440,3307,3786,4374,1926,2225,2635,3744,4279,4900,4189,4782,5418,3293,3770,4356,1773,2048,2426,3729,4261,4880,"IN_subwatershed_data_1_177.csv"
"64",51202030403,49.08294096,52.50130167,0.223769195,41,1.567289233,3.38302619,2.336764724,1.654868798,0.233174011,0.012119327,0.067849621,3.063074505,5,0,0,0.235253154,0,10,74.85064797,3.502342165,13139,267.689746,58825.33333,13.32438495,287,37.36666667,189.768503,131.0243766,0.515405292,0.112196753,0.015121028,13.12966442,25.44308771,0.749944985,5297,5909,6612,4018,4574,5227,2209,2611,3080,4628,5217,5904,5275,5885,6585,4001,4555,5206,2034,2404,2836,4609,5196,5880,"IN_subwatershed_data_1_177.csv"
"65",51201011602,80.22222981,50.19990269,0.400035785,58,2.612602234,3.51504926,2.87521952,1.241545124,0.154016802,0.01650048,0.072009617,8.854188044,361,8.285370371,2720,0.739705875,0,10,265.5431467,42.93289584,28784,358.8032902,44530.5,76.93628082,-612,38.5625,523.9644621,337.0860151,7.057484828,2.766456426,1.155174459,14.96889909,38.70104892,7.126575947,4722,5314,6133,3671,4158,4831,2118,2435,2814,4187,4729,5465,4703,5292,6108,3656,4141,4811,1950,2242,2591,4170,4710,5443,"IN_subwatershed_data_1_177.csv"
"66",40400010506,41.03981276,35.61543522,0.406573177,70,1.353532434,4.079013442,1.772158688,1.011010535,0.405419751,0.017161012,0.070770737,1.129908515,13,0.26441903,63,0.514120301,0,3,116.0659297,28.93242445,34134,831.7289409,67484,74.6835766,-47,39.08571429,448.235337,327.1675743,4.51512638,1.499202437,0.292385585,3.699125329,17.84210218,7.199342251,5309,6035,7202,3962,4536,5434,2096,2444,2894,4620,5267,6282,5287,6010,7173,3946,4517,5412,1929,2250,2664,4601,5245,6256,"IN_subwatershed_data_1_177.csv"
"67",51201130903,57.46212776,57.80633277,0.216093016,26,0.8946805,7.971376889,1.073031738,0.796708616,1.105821382,0.00326167,0.020714424,47.30400087,203,0,0,1.718392555,0,3,37.58624099,0,3408,59.30862871,56150,2.471192863,319,38.2,375.2971505,255.1180779,0.1617985,0.018264289,0.007727263,6.172879338,31.57834196,0.366793543,5199,6043,7227,4079,4774,5706,2359,2796,3326,4624,5392,6448,5178,6018,7198,4062,4754,5683,2172,2574,3062,4605,5370,6422,"IN_subwatershed_data_1_177.csv"
"68",51402011203,63.70552308,70.86580085,0.159409262,58,1.201755881,4.00085335,2.251080208,1.335265464,0.251262791,0.014496907,0.077445397,6.72017947,58,0.020102065,1,0.656787617,0,0,6.999502636,0.434693759,10848,170.2835088,63118.5,1.397053123,-971,39.2,411.3878235,221.4636556,0.41365405,0.416089928,0.632898073,0.482132308,2.749350704,1.890622735,5084,6006,7246,3973,4714,5673,2294,2740,3280,4510,5341,6439,5063,5981,7217,3957,4695,5650,2112,2522,3020,4491,5319,6413,"IN_subwatershed_data_1_177.csv"
"69",50902030204,67.108875,54.70076899,0.281840213,116,6.087560654,2.568534645,3.598815735,1.513683084,0.098308461,0.045161937,0.175587238,0.387797724,0,0,0,0.382809361,0,0,0,1.433629579,10863,161.8712875,48576.5,0,-151,38.85,NA,NA,0.0171,0.019608401,0.0054,0.34731723,0.084172687,6.76547718,4408,5124,5956,3583,4203,4877,2188,2606,3014,3994,4666,5415,4390,5103,5932,3568,4186,4857,2014,2399,2775,3978,4647,5393,"IN_subwatershed_data_1_177.csv"
"70",51202021003,78.89883184,51.92114998,0.367783153,49.36786114,2.294103384,6.64413306,1.508523307,0.847470486,0.559507702,0.007430294,0.041837805,32.84379812,9,0,0,0.489385137,0,3,78.05781075,0,15211,192.7911941,56244.75,2.256053681,-344,40.9,538.5016686,462.3015045,0.215129551,0.061390515,0.04785567,13.99158507,49.81183491,0.361028075,5058,5811,7064,3942,4577,5497,2262,2669,3165,4484,5179,6255,5037,5787,7035,3926,4558,5475,2082,2457,2914,4466,5158,6229,"IN_subwatershed_data_1_177.csv"
"71",51401040803,50.62666686,36.21887384,0.484974958,86,5.890936852,3.371507039,2.381335883,0.975088418,0.22452712,0.025507881,0.083857604,0.6036616,0,0,0,0.081347094,0,3,57.67677754,0,11190,221.0297595,48181,6.222017358,-651,37.8,337.1683354,267.5349599,0.053526352,0.0027,0,30.63473108,2.7424139,0.192737028,4948,5725,6903,3869,4521,5450,2241,2655,3185,4394,5107,6160,4928,5702,6875,3853,4502,5428,2063,2444,2932,4376,5086,6135,"IN_subwatershed_data_1_177.csv"
"72",51202081402,85.41767073,50.24909817,0.425109729,117,7.987552166,2.78572957,3.743604557,1.541660914,0.090851099,0.04199977,0.180374327,2.09281681,7,0,0,0.137424559,0,6,86.50823075,13.75285372,16932,198.2259626,57120.5,3.582396914,-751,41.35,238.7548816,144.1029907,0.240561691,0.009739608,0.002883684,69.00249535,0.264502769,0.224831685,5099,5819,6934,3958,4580,5481,2256,2666,3204,4510,5184,6192,5078,5795,6906,3942,4561,5459,2077,2454,2950,4491,5163,6167,"IN_subwatershed_data_1_177.csv"
"73",51202070202,62.47402773,55.64368323,0.253558183,43,0.665662944,3.303461087,2.699825015,1.187119817,0.174678271,0.013016651,0.051046152,3.347498311,3,0,0,0.251153022,0,5,66.93103825,0,8634,138.2014305,56080.5,2.320964492,15,38.85,312.1451328,234.6122205,0.300225918,0.021173321,0.0139941,35.28427191,17.25130492,0.357755095,4696,5384,6371,3705,4312,5089,2167,2579,3042,4188,4840,5719,4677,5362,6345,3690,4294,5068,1995,2374,2801,4171,4820,5696,"IN_subwatershed_data_1_177.csv"
"74",51202011308,59.83530904,46.70951102,0.344632921,36,1.004155874,7.179894872,1.215670122,0.962823493,0.861546321,0.005014001,0.034661646,4.097834688,305,0.523050401,37,1.068319872,0,24,393.3202687,34.77235218,110738,1850.713262,64963.26667,178.3562276,8148,39.78666667,340.2350577,332.0489913,15.66817455,8.900435911,3.76302768,2.292400747,12.42573098,25.46544266,4943,5504,6028,3797,4317,4882,2121,2502,2969,4349,4895,5450,4923,5481,6003,3781,4299,4862,1953,2303,2733,4331,4875,5428,"IN_subwatershed_data_1_177.csv"
"75",51202010701,66.04113655,64.1714599,0.201530398,24,0.950152755,4.016829614,2.282858108,0.657945141,0.244316209,0.005974861,0.015790683,10.62999313,191,0.516522802,60,0.439858942,1,7,128.3377868,1.919364727,29693,449.6137037,70005.2,19.23043827,-305,39.78,629.531738,756.6451144,1.1796142,0.280763291,0.109238037,4.29864997,50.84197336,1.293892384,4740,5312,5969,3657,4166,4780,2082,2435,2843,4188,4732,5365,4721,5290,5945,3642,4149,4760,1917,2242,2617,4171,4713,5343,"IN_subwatershed_data_1_177.csv"
"76",51201060409,45.48673177,50.66934499,0.222640423,30,0.808647394,7.876555731,0.966186747,0.835333165,1.363917076,0.003808771,0.025059995,0.794733906,10,0,0,0.282848003,0,3,78.45886252,6.693868289,11866,260.8672802,54396.66667,7.298831705,-284,41.86666667,360.6540081,406.2967358,0.587006381,0.032724278,0.004513454,3.084209442,35.66250735,0.67880249,4799,5455,6138,3709,4224,4826,2090,2401,2797,4237,4822,5467,4779,5433,6113,3694,4207,4806,1924,2210,2575,4220,4802,5445,"IN_subwatershed_data_1_177.csv"
"77",41000040602,55.56369765,45.18774444,0.341947691,27,1.196367025,3.884848869,2.165092725,0.790871943,0.271617106,0.006950077,0.021353542,5.249349884,2,0,0,0.634837467,0,6,106.9268798,0,13335,239.9948269,61226.33333,10.25849654,247,40.03333333,567.5519436,646.457855,1.168312326,0.297143506,0.011630318,5.797853801,43.15693967,1.310388446,4363,4999,5622,3388,3883,4435,1923,2221,2581,3860,4422,5016,4345,4979,5599,3374,3867,4417,1770,2045,2376,3844,4404,4995,"IN_subwatershed_data_1_177.csv"
"78",71200010504,98.27897753,73.30171778,0.229848773,46,1.683729172,3.256262076,3.435310706,1.051785105,0.107889225,0.014126627,0.048382115,11.31765748,63,0,0,4.741852504,2,9,230.8523995,1.371915679,14298,145.483809,58658.25,16.39211193,-875,42.975,376.8887156,282.289555,1.199613553,0.092602943,0.0036,32.52593615,39.85444923,0.685857713,4989,5692,6433,3820,4371,5007,2105,2435,2845,4384,5009,5700,4969,5669,6407,3804,4353,4986,1938,2242,2619,4366,4988,5677,"IN_subwatershed_data_1_177.csv"
"79",51402020204,90.32668913,60.05913567,0.314679028,46,1.856818676,4.959668375,2.162272707,1.217503772,0.272326049,0.009274814,0.056005174,38.31167955,506,4.726949421,345,3.293153761,0,11,307.0625039,11.64189121,66067,731.4228014,71277,64.5434927,1330,40.13,332.3524681,277.298998,6.368017239,2.447366006,0.816746944,8.642905676,37.93502624,5.57194376,5120,5953,7171,4001,4689,5632,2302,2731,3264,4543,5303,6383,5099,5929,7142,3984,4670,5609,2119,2514,3005,4524,5281,6357,"IN_subwatershed_data_1_177.csv"
"80",41000040405,54.60621853,43.95552489,0.3551608,18,0.978160262,4.484802819,1.859228454,1.054850793,0.36833637,0.004013554,0.018987314,5.293895765,20,0,0,0.176306868,0,9,77.75865713,2.607632935,9631,176.3718539,63607,6.7391592,430,48.25,399.1776383,418.6280827,0.24743667,0.010980656,0,2.727217277,47.70992392,0.37278527,4285,4899,5523,3340,3823,4384,1916,2211,2590,3798,4342,4941,4267,4879,5500,3326,3807,4366,1764,2035,2384,3782,4324,4921,"IN_subwatershed_data_1_177.csv"
"81",51202080502,82.28652817,54.37788275,0.349698698,87,8.584922791,2.901577607,3.527647955,1.870623345,0.102315079,0.029983689,0.162744231,6.795769877,99,0,0,0.643521658,3,4,77.95153923,0,4680,56.87443746,54411,5.274253388,-13,43.3,189.6580311,161.3203047,0.04383547,9e-04,9e-04,64.04003218,3.724648372,0.126351938,5047,5673,6583,3838,4404,5175,2116,2520,3020,4416,5017,5862,5026,5650,6556,3822,4386,5154,1948,2320,2780,4398,4996,5838,"IN_subwatershed_data_1_177.csv"
"82",51202080605,96.54603727,67.11913002,0.269309504,90,9.297991753,3.104460955,3.571380177,2.066751845,0.099824686,0.02899054,0.186007666,8.251495678,92,0.157679429,23,0.528846035,5,13,91.05125687,0,13598,140.8447243,56082,6.080000968,-53,41.5,148.003954,97.81071766,0.132217962,0.031253426,0.001945896,83.12934892,2.626870562,0.170212761,5075,5683,6632,3862,4415,5217,2132,2529,3046,4442,5029,5907,5054,5660,6605,3846,4397,5196,1963,2328,2804,4424,5008,5883,"IN_subwatershed_data_1_177.csv"
"83",51201080509,39.71666756,35.51797592,0.395627297,83,1.981289744,4.953296808,1.435645149,1.116499483,0.617754479,0.016756517,0.092669457,1.160709348,0,0,0,0.115554863,0,7,38.59156913,0,4508,113.503984,54890,2.593369644,-543,41,364.5483777,265.9279892,0.567528586,0.0018,0,6.419501459,28.83208758,0.59272939,4949,5604,6461,3846,4400,5041,2208,2572,2920,4377,4984,5729,4929,5581,6435,3830,4382,5020,2033,2368,2688,4359,4964,5706,"IN_subwatershed_data_1_177.csv"
"84",51201011103,40.64314049,34.66989264,0.424905281,31,1.336377978,3.548100657,2.027462156,0.828473439,0.309745215,0.008737069,0.025682677,4.045888664,30,0.94468667,29,0.144687083,0,2,73.48672341,8.683698811,12899,317.3721284,55985.33333,9.275858004,366,39.13333333,449.4819387,380.0244448,0.615402335,0.293823279,0.085022519,3.746889838,32.01742849,1.482462406,4542,5164,5871,3525,4011,4611,2001,2297,2669,4017,4569,5226,4523,5143,5847,3510,3994,4592,1842,2115,2457,4000,4550,5205,"IN_subwatershed_data_1_177.csv"
"85",41000030601,74.69326514,61.07294187,0.251648084,0,0,5.184917737,1.880848916,0.604155214,0.359916947,0,0,3.009631188,29,0,0,1.597492557,1,7,113.6807921,2.254522522,15064,201.6781563,59928.33333,7.979300394,-46,40.6,546.4171568,488.0059606,0.757373441,0.188762513,0.132843536,8.239576394,45.6107509,0.852254391,4449,5099,5691,3437,3939,4472,1932,2231,2588,3925,4498,5066,4431,5078,5668,3423,3923,4454,1778,2054,2383,3909,4480,5045,"IN_subwatershed_data_1_177.csv"
"86",51202060309,62.77376241,59.67886318,0.221486337,71,2.307448626,6.746387462,1.325173855,0.957552941,0.725044064,0.010524151,0.067986259,4.474013956,30,0,0,0.143682717,0,9,85.77348416,7.004610645,13772,219.3910237,52190.66667,7.50313478,531,35.93333333,318.0940641,263.2989384,0.775747134,0.078062847,0.03542261,19.02193848,33.69709918,0.738628566,4850,5506,6578,3753,4339,5134,2132,2537,2974,4284,4909,5834,4830,5483,6551,3737,4321,5113,1963,2336,2738,4266,4889,5810,"IN_subwatershed_data_1_177.csv"
"87",51202010703,43.56170255,37.3080403,0.393287221,19,0.703597546,5.609488653,1.32765186,0.61429894,0.722340062,0.003387118,0.01167168,3.397110056,30,0,0,0.117087967,0,9,97.53354026,3.590356907,16252,373.0800003,64319,23.8971376,-107,39.9,462.3281773,366.5424238,0.956445959,0.199618168,0.097551032,1.89421526,35.14232667,1.541973948,4657,5233,5868,3625,4142,4733,2091,2451,2850,4133,4685,5296,4638,5212,5844,3610,4125,4714,1925,2256,2624,4116,4666,5274,"IN_subwatershed_data_1_177.csv"
"88",51201080703,59.55855552,64.96130573,0.177355446,62.93956835,0.975211501,3.881711062,2.243385623,0.657297922,0.252989359,0.016214388,0.041370047,0,0,0,0,0.011940363,0,7,76.18882381,2.152628444,14462,242.8198581,58154.5,4.466192937,-403,40.525,1231.262535,1301.171924,0.300214076,0.033816841,0.013825032,1.445786804,53.55492784,0.366878211,5099,5731,6572,3936,4476,5133,2237,2596,2976,4493,5084,5832,5078,5708,6545,3920,4458,5112,2059,2390,2740,4475,5063,5808,"IN_subwatershed_data_1_177.csv"
"89",51201100105,37.27834089,47.19475772,0.210319198,0,0,5.422700875,1.270479607,0.763792493,0.788814204,0,0,2.953606495,9,0,0,0.090772113,1,2,50.79709722,1.148316403,10742,288.156601,67724,5.955200653,-473,41.5,436.9337257,426.8366713,0.100351554,0.015641164,0.015017851,3.134702963,31.35235339,0.300460994,5015,5617,6305,3833,4366,4999,2149,2515,2935,4409,4978,5639,4994,5594,6279,3817,4348,4979,1978,2315,2702,4391,4958,5616,"IN_subwatershed_data_1_177.csv"
"90",51202010407,58.46362652,41.25084655,0.431747552,15,0.602434754,4.208747121,2.049958658,0.484941248,0.302984152,0.003564006,0.007274119,4.224632672,36,0.122517038,10,0.283376472,0,7,85.84063506,1.5601609,18696,319.7885782,62384.75,7.765512115,215,41.175,1332.609307,1369.597088,0.321979797,0.048438849,0.024876341,3.200770844,49.96717098,0.449441135,4554,5143,5904,3576,4096,4747,2093,2449,2847,4060,4619,5320,4535,5122,5880,3561,4079,4728,1927,2255,2621,4043,4600,5298,"IN_subwatershed_data_1_177.csv"
